year,n_runs,total_population_median,total_population_ci_low,total_population_ci_high,total_population_q25,total_population_q75,total_affected_median,total_affected_ci_low,total_affected_ci_high,total_affected_q25,total_affected_q75,prevalence_total_pct_median,prevalence_total_pct_ci_low,prevalence_total_pct_ci_high,prevalence_total_pct_q25,prevalence_total_pct_q75,on_colchicine_median,on_colchicine_ci_low,on_colchicine_ci_high,on_colchicine_q25,on_colchicine_q75,diagnosed_median,diagnosed_ci_low,diagnosed_ci_high,diagnosed_q25,diagnosed_q75,undiagnosed_symptomatic_median,undiagnosed_symptomatic_ci_low,undiagnosed_symptomatic_ci_high,undiagnosed_symptomatic_q25,undiagnosed_symptomatic_q75,prevented_births_total_median,prevented_births_total_ci_low,prevented_births_total_ci_high,prevented_births_total_q25,prevented_births_total_q75,m694v_homo_in_affected_pct_median,m694v_homo_in_affected_pct_ci_low,m694v_homo_in_affected_pct_ci_high,m694v_homo_in_affected_pct_q25,m694v_homo_in_affected_pct_q75,compound_in_affected_pct_median,compound_in_affected_pct_ci_low,compound_in_affected_pct_ci_high,compound_in_affected_pct_q25,compound_in_affected_pct_q75,hetero_in_affected_pct_median,hetero_in_affected_pct_ci_low,hetero_in_affected_pct_ci_high,hetero_in_affected_pct_q25,hetero_in_affected_pct_q75,other_homo_in_affected_pct_median,other_homo_in_affected_pct_ci_low,other_homo_in_affected_pct_ci_high,other_homo_in_affected_pct_q25,other_homo_in_affected_pct_q75,m694v_homo_absolute_median,m694v_homo_absolute_ci_low,m694v_homo_absolute_ci_high,m694v_homo_absolute_q25,m694v_homo_absolute_q75,m694v_homo_prevalence_pct_median,m694v_homo_prevalence_pct_ci_low,m694v_homo_prevalence_pct_ci_high,m694v_homo_prevalence_pct_q25,m694v_homo_prevalence_pct_q75,total_carriers_absolute_median,total_carriers_absolute_ci_low,total_carriers_absolute_ci_high,total_carriers_absolute_q25,total_carriers_absolute_q75
2094,5,22951.0,22447.6,23028.0,22723.0,22974.0,51.0,46.4,71.4,50.0,66.0,0.38615885515257065,0.35238302961999807,0.5491595915945631,0.3800836183960471,0.5123428039124359,51.0,46.4,71.4,50.0,66.0,51.0,46.4,71.4,50.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,22.1,26.6,23.0,23.0,10.869565217391305,2.6333333333333333,17.73618538324421,8.333333333333332,13.725490196078432,50.98039215686274,35.8498023715415,55.81666666666667,45.45454545454545,54.166666666666664,36.11111111111111,33.33333333333333,52.91304347826086,33.33333333333333,40.0,1.9607843137254901,0.1388888888888889,2.9272727272727272,1.3888888888888888,2.0,6.0,1.4,11.5,5.0,7.0,0.04610419548178884,0.01063830063572297,0.08913813294801501,0.03796795504594123,0.05300219580525479,22.0,17.3,25.9,20.0,25.0
2095,5,22704.0,22175.4,22787.4,22440.0,22710.0,49.0,47.1,68.7,48.0,66.0,0.37585334049244457,0.36006806701065563,0.534968201591499,0.3684654947416903,0.5185010605703512,49.0,47.1,68.7,48.0,66.0,49.0,47.1,68.7,48.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,22.1,26.6,23.0,23.0,8.695652173913043,2.6700680272108843,17.852998065764023,8.333333333333332,14.893617021276595,46.808510638297875,38.14393939393939,54.95415557527358,43.93939393939394,53.62318840579711,37.68115942028986,34.98065764023211,52.83163265306122,36.17021276595745,40.816326530612244,2.0408163265306123,0.0,2.9400386847195357,0.0,2.127659574468085,6.0,1.3,11.5,4.0,7.0,0.046678076863233234,0.009973974492436538,0.09019444753246826,0.03070545789514086,0.053488194391380764,23.0,17.3,26.0,20.0,26.0
2096,5,22438.0,21972.7,22563.2,22186.0,22475.0,50.0,47.2,66.9,49.0,66.0,0.3860705737008725,0.3672628376030707,0.527450142461537,0.3802871556072953,0.5234771573604061,50.0,47.2,66.9,49.0,66.0,50.0,47.2,66.9,49.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,22.1,26.7,23.0,24.0,8.955223880597014,2.687798523664785,17.963636363636365,8.51063829787234,16.0,48.0,39.013539651837526,54.964971063052076,45.45454545454545,53.73134328358209,37.3134328358209,33.4,51.95397307859314,34.0,40.816326530612244,2.0,0.0,2.9313543599257885,0.0,2.0408163265306123,6.0,1.3,11.6,4.0,8.0,0.04727387330601954,0.010098191154532553,0.09183702765637132,0.031133250311332503,0.061771291792139596,22.0,17.3,25.0,20.0,25.0
2097,5,22121.0,21742.1,22253.3,21941.0,22220.0,50.0,46.3,66.9,49.0,66.0,0.39209535759096614,0.365602972143988,0.5374693629804923,0.3858875413450937,0.5254777070063694,50.0,46.3,66.9,49.0,66.0,50.0,46.3,66.9,49.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,22.1,26.7,23.0,24.0,9.090909090909092,2.7062999112688555,17.719402985074627,8.695652173913043,16.0,47.76119402985074,39.81739130434782,56.73160173160173,46.0,53.03030303030303,37.878787878787875,31.8089552238806,50.83407275953859,36.0,38.775510204081634,2.0,0.0,2.8906487968321652,0.0,2.0408163265306123,6.0,1.3,11.6,4.0,8.0,0.04777070063694268,0.010247288013163745,0.09312515418948923,0.0315955766192733,0.06273525721455457,21.0,18.1,24.9,19.0,24.0
2098,5,21871.0,21509.5,21969.8,21703.0,21905.0,50.0,45.4,64.0,49.0,64.0,0.4001280409731114,0.3621720475807794,0.5207264873252653,0.3887037918451531,0.5148005148005148,50.0,45.4,64.0,49.0,64.0,50.0,45.4,64.0,49.0,64.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,9.375,2.688888888888889,17.101403061224488,8.88888888888889,16.3265306122449,46.875,36.48979591836735,55.556250000000006,44.89795918367347,51.5625,39.0625,33.204719387755105,54.0,36.734693877551024,40.0,2.0,0.0,3.016581632653061,0.0,2.0408163265306123,6.0,1.3,10.7,4.0,8.0,0.04826254826254826,0.010395407635256886,0.08699791551755168,0.0319310289774088,0.06346184356655561,21.0,18.2,25.0,20.0,25.0
2099,5,21575.0,21236.6,21739.8,21431.0,21630.0,50.0,44.3,64.0,47.0,64.0,0.4049894702737729,0.3579673957560654,0.5271414428791862,0.3770860077021823,0.5216824258232801,50.0,44.3,64.0,47.0,64.0,50.0,44.3,64.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,9.090909090909092,4.38125,16.881648936170212,7.8125,15.625,46.875,37.195357833655706,53.9125,44.680851063829785,53.125,38.0,34.55452127659574,52.997159090909086,36.17021276595745,39.0625,2.127659574468085,0.0,3.9125,0.0,3.125,5.0,2.2,9.8,4.0,8.0,0.04075643951744376,0.017814558252945187,0.08063304778386805,0.03234937323089365,0.06418485237483953,22.0,17.2,24.9,19.0,24.0
2100,5,21304.0,20959.3,21434.2,21169.0,21328.0,52.0,47.0,63.7,47.0,61.0,0.4269995073082608,0.3813336037386176,0.5308381421014948,0.38323548597521195,0.5031757815722181,52.0,47.0,63.7,47.0,61.0,52.0,47.0,63.7,47.0,61.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,8.51063829787234,4.281210592686002,18.79654255319149,8.19672131147541,15.625,46.875,37.02127659574469,54.07313997477932,44.680851063829785,53.84615384615385,36.53846153846153,34.075797872340424,53.55772584583188,34.375,37.704918032786885,2.127659574468085,0.0,5.504807692307692,0.0,3.125,5.0,2.2,9.9,4.0,9.0,0.041243916522312955,0.01804233078009954,0.08237942439589045,0.03261578604044357,0.07298086279597794,22.0,16.3,25.7,19.0,23.0
2101,5,21035.0,20717.5,21156.8,20929.0,21056.0,53.0,46.0,61.4,46.0,56.0,0.44151949350216596,0.37858257572955445,0.5181978962374933,0.37981999834860874,0.4683449025675337,53.0,46.0,61.3,46.0,55.0,53.0,46.0,61.3,46.0,55.0,0.0,0.0,0.8999999999999999,0.0,0.0,23.0,23.0,26.7,23.0,24.0,8.928571428571429,4.265791632485644,19.06030855539972,8.695652173913043,14.516129032258066,45.65217391304348,35.82047685834502,54.423854447439346,45.16129032258064,51.78571428571429,37.096774193548384,32.93273174733388,54.79813664596273,35.84905660377358,39.285714285714285,2.1739130434782608,0.0,5.4169202678028,0.0,3.225806451612903,5.0,2.2,9.0,4.0,9.0,0.041816509157815505,0.018297784260447026,0.07582808056854747,0.03302782594335728,0.07404360345536817,22.0,15.4,25.7,19.0,23.0
2102,5,20741.0,20497.2,20909.9,20688.0,20810.0,53.0,46.2,58.8,48.0,57.0,0.4473328831870358,0.3858824909516648,0.5009106772964138,0.40046721174703825,0.48186659903626683,53.0,46.2,58.8,48.0,57.0,53.0,46.2,58.8,48.0,57.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,8.771929824561402,4.265791632485644,16.525423728813557,8.695652173913043,15.254237288135593,47.91666666666667,35.54163596168017,54.33300231711353,42.3728813559322,50.877192982456144,38.983050847457626,33.58490566037735,54.904652936689544,35.84905660377358,40.35087719298245,2.083333333333333,0.0,5.433322673488967,0.0,3.389830508474576,5.0,2.2,8.9,4.0,8.0,0.042268999915462,0.018533845945843352,0.0757340494025933,0.03341408403642135,0.06674453529117304,23.0,16.3,25.7,19.0,23.0
2103,5,20488.0,20236.2,20679.4,20427.0,20530.0,52.0,44.3,55.9,47.0,55.0,0.44493882091212456,0.37490824724505717,0.47839582103971207,0.39712716518800173,0.4744242215129819,52.0,44.3,55.9,47.0,55.0,52.0,44.3,55.9,47.0,55.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,8.928571428571429,4.143356643356643,16.773694390715665,6.8181818181818175,14.545454545454545,46.808510638297875,35.04545454545454,51.73076923076923,43.63636363636363,50.0,38.18181818181819,34.29214402618658,57.28896103896104,36.53846153846153,41.07142857142857,2.127659574468085,0.0,7.286713286713287,0.0,3.6363636363636362,5.0,2.1,8.0,3.0,8.0,0.04275331338178709,0.017941088497448448,0.0688660548658666,0.025393600812595223,0.06759611322348966,21.0,16.3,25.7,19.0,23.0
2104,5,20257.0,19959.8,20426.7,20165.0,20280.0,51.0,43.2,54.0,45.0,54.0,0.441405573827246,0.3690937194687801,0.4715105508725016,0.3855050115651504,0.4664823773324118,51.0,43.2,54.0,45.0,54.0,51.0,43.2,54.0,45.0,54.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,9.25925925925926,4.227086183310534,15.481481481481481,6.976744186046512,14.814814814814813,46.2962962962963,33.746770025839794,52.313725490196084,44.44444444444444,46.666666666666664,37.03703703703704,35.3202614379085,56.770025839793284,35.55555555555556,44.44444444444444,2.3255813953488373,0.22222222222222224,7.429193899782135,2.2222222222222223,3.7037037037037033,5.0,2.1,7.9,3.0,7.0,0.04319281271596406,0.01814137078227877,0.06893930953386684,0.02562350529552443,0.05996744624346784,20.0,16.2,24.9,18.0,24.0
2105,5,20008.0,19760.7,20145.9,19938.0,20019.0,51.0,43.3,51.9,46.0,51.0,0.4444444444444444,0.3751841261589117,0.45724115841923885,0.39857897929122266,0.4461551920216954,51.0,43.3,51.9,46.0,51.0,51.0,43.3,51.9,46.0,51.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,7.8431372549019605,4.227086183310534,15.36789297658863,6.976744186046512,15.217391304347828,45.09803921568628,31.632379248658314,52.212276214833764,44.230769230769226,45.65217391304348,36.95652173913043,35.418552036199095,57.031463748290015,36.53846153846153,47.05882352941176,3.8461538461538463,0.21739130434782608,7.523939808481532,2.1739130434782608,4.651162790697675,4.0,2.1,7.9,3.0,7.0,0.03485838779956427,0.01834608196187216,0.06954619986541889,0.02599428125812321,0.06065332293562083,19.0,17.1,24.9,18.0,24.0
2106,5,19764.0,19534.8,19895.3,19722.0,19808.0,49.0,42.2,54.6,44.0,51.0,0.4336283185840708,0.37016437746820186,0.4816284718292871,0.38701732782126835,0.4538981844072624,49.0,42.2,54.6,44.0,51.0,49.0,42.2,54.6,44.0,51.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,7.2727272727272725,4.387755102040816,15.88680926916221,7.142857142857142,15.686274509803921,45.45454545454545,32.17086834733894,50.827458256029686,43.13725490196079,49.09090909090909,37.254901960784316,36.40074211502783,55.79220779220779,36.734693877551024,43.63636363636363,3.9215686274509802,0.2272727272727273,7.8231292517006805,2.272727272727273,4.761904761904762,4.0,2.1,7.9,3.0,7.0,0.035251608354631175,0.018559859450029952,0.07023683753272728,0.02630655910206945,0.06157093851701997,19.0,16.2,24.0,18.0,24.0
2107,5,19571.0,19332.3,19681.2,19497.0,19593.0,47.0,42.1,53.7,43.0,51.0,0.41964285714285715,0.3731363383803503,0.47867419951226714,0.38297114356964734,0.45789190159813253,47.0,42.1,53.7,43.0,51.0,47.0,42.1,53.7,43.0,51.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,7.4074074074074066,4.544072948328267,16.219790241678066,7.142857142857142,15.686274509803921,46.51162790697674,32.17086834733894,50.95744680851064,43.13725490196079,50.0,38.297872340425535,35.12083903328773,55.68783068783068,37.254901960784316,42.592592592592595,3.9215686274509802,0.23255813953488375,6.220871327254306,2.3255813953488373,4.761904761904762,4.0,2.1,7.9,3.0,7.0,0.035628395831477686,0.01872888273034433,0.07087797654364716,0.026574541589157584,0.062344139650872814,19.0,15.3,23.9,18.0,23.0
2108,5,19332.0,19113.1,19433.8,19294.0,19351.0,47.0,41.3,55.4,44.0,50.0,0.42426430763675754,0.37089030801036993,0.4988582630917269,0.3962179198559208,0.45376168436337233,47.0,41.3,55.4,44.0,50.0,47.0,41.3,55.4,44.0,50.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.7,23.0,24.0,7.142857142857142,4.317592112091334,13.963636363636365,4.878048780487805,13.636363636363635,44.0,32.854767184035474,52.87234042553191,43.18181818181818,50.0,40.909090909090914,36.353191489361706,56.968641114982574,38.0,42.857142857142854,4.0,0.2272727272727273,6.23248572911261,2.272727272727273,4.878048780487805,4.0,2.0,6.9,2.0,6.0,0.03599064243296743,0.017964819838583564,0.06257694386418383,0.018053800324968405,0.0540297163439892,19.0,17.1,24.0,18.0,24.0
2109,5,19114.0,18860.6,19204.0,19064.0,19132.0,45.0,41.3,52.6,44.0,49.0,0.4109964380308704,0.3746358499936833,0.4784252290080203,0.40124019697246033,0.4526140772215038,45.0,41.3,52.6,44.0,49.0,45.0,41.3,52.6,44.0,49.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.8,23.0,25.0,5.660377358490567,4.487804878048781,13.993506493506493,4.878048780487805,11.363636363636363,47.72727272727273,35.01742160278746,53.28301886792453,42.857142857142854,52.83018867924528,38.775510204081634,35.86363636363637,54.6387482742752,38.63636363636363,41.509433962264154,4.081632653061225,0.2272727272727273,6.487804878048781,2.272727272727273,4.878048780487805,3.0,2.0,6.8,2.0,5.0,0.02724300762804214,0.018144301094055553,0.06275278619277651,0.01826650835692757,0.04559547692868868,19.0,16.1,22.9,17.0,22.0
2110,5,18898.0,18589.3,18948.4,18844.0,18925.0,45.0,40.4,49.9,44.0,49.0,0.41651240281377266,0.3707531253604633,0.4589000723978183,0.4050819370281716,0.45828656939768053,45.0,40.4,49.9,44.0,49.0,45.0,40.4,49.9,44.0,49.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,26.8,23.0,25.0,6.0,4.590909090909092,13.968253968253967,5.0,11.11111111111111,48.888888888888886,33.535714285714285,53.82727272727273,42.857142857142854,52.27272727272727,38.775510204081634,36.505050505050505,55.74999999999999,37.77777777777778,40.0,4.081632653061225,0.22222222222222224,6.636363636363636,2.2222222222222223,5.0,3.0,2.0,6.8,2.0,5.0,0.02753809436387002,0.01835352811482854,0.06355047450937862,0.018412815319462345,0.04627915586819697,19.0,16.1,22.7,17.0,20.0
2111,5,18688.0,18397.3,18738.5,18607.0,18698.0,44.0,42.1,51.8,43.0,50.0,0.4119464469618949,0.39097312206500084,0.48221239612653405,0.40063356004844874,0.47227732124303395,44.0,42.1,51.8,43.0,50.0,44.0,42.1,51.8,43.0,50.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,26.8,24.0,25.0,7.142857142857142,4.762969588550984,15.309090909090909,5.769230769230769,9.090909090909092,50.0,34.199999999999996,55.424865831842574,42.0,51.92307692307693,38.63636363636363,33.10232558139535,53.51648351648352,38.0,42.30769230769231,4.0,0.2272727272727273,6.755260243632336,2.272727272727273,4.761904761904762,3.0,2.1,7.6,3.0,4.0,0.0278836323078353,0.019555705308153353,0.07175290195865046,0.02784998143334571,0.037449676996535904,19.0,14.3,22.9,17.0,22.0
2112,5,18467.0,18209.5,18524.3,18367.0,18518.0,45.0,41.0,49.8,41.0,48.0,0.42641902776461665,0.3847062257581716,0.4749631454135856,0.386173118583404,0.45163718479488146,45.0,41.0,49.8,41.0,48.0,45.0,41.0,49.8,41.0,48.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,26.8,24.0,25.0,7.317073170731707,2.8201219512195124,15.288888888888888,6.25,8.88888888888889,48.888888888888886,34.931707317073176,58.30792682926829,42.0,56.25,38.0,34.48170731707317,52.29268292682927,37.5,40.0,4.0,0.22222222222222224,4.878048780487805,2.2222222222222223,4.878048780487805,3.0,1.2,7.6,3.0,4.0,0.02822732404968009,0.011290701903048959,0.0725582996673633,0.028137310073157007,0.03790391357907704,18.0,14.4,21.7,18.0,19.0
2113,5,18281.0,18005.4,18323.4,18153.0,18309.0,45.0,41.1,48.9,42.0,48.0,0.43016919988528823,0.3896826594606494,0.47338009338215226,0.4001905669366365,0.4572299485616308,45.0,41.1,48.9,42.0,48.0,45.0,41.1,48.9,42.0,48.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,26.8,24.0,25.0,7.317073170731707,2.767857142857143,15.582766439909296,6.25,8.88888888888889,51.11111111111111,34.81333997013439,58.214285714285715,40.816326530612244,57.14285714285714,37.77777777777778,35.44642857142858,52.170233947237435,35.714285714285715,38.775510204081634,4.081632653061225,0.22222222222222224,4.8664343786295,2.2222222222222223,4.761904761904762,3.0,1.2,7.6,3.0,4.0,0.028576871785101925,0.011418305667072989,0.0736452933274865,0.02842793518430778,0.03823726221202562,17.0,15.2,21.7,17.0,19.0
2114,5,18089.0,17824.4,18139.3,17999.0,18133.0,44.0,40.2,47.8,42.0,46.0,0.425531914893617,0.3852219350163424,0.4676389087610591,0.40427375108287616,0.441925256989144,44.0,40.2,47.8,42.0,46.0,44.0,40.2,47.8,42.0,46.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,6.8181818181818175,4.937888198757764,13.875,6.521739130434782,7.5,54.54545454545454,33.416666666666664,58.54037267080746,41.66666666666667,57.14285714285714,36.36363636363637,33.47826086956521,53.66666666666667,34.78260869565217,41.66666666666667,2.272727272727273,0.20833333333333331,4.976190476190476,2.083333333333333,4.761904761904762,3.0,2.1,6.6,3.0,3.0,0.02882121241233548,0.02019930590278562,0.06465395149507985,0.0287328799923379,0.029013539651837523,16.0,14.2,21.8,16.0,20.0
2115,5,17867.0,17642.6,17976.2,17801.0,17942.0,44.0,41.3,45.8,44.0,44.0,0.4300234558248631,0.40003565661627805,0.45228445388022165,0.4278906933774191,0.43031784841075793,44.0,41.3,45.8,44.0,44.0,44.0,41.3,45.8,44.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,7.317073170731707,4.772727272727273,14.604743083003953,6.8181818181818175,9.090909090909092,54.54545454545454,34.86214209968187,58.86363636363637,41.30434782608695,56.81818181818182,36.36363636363637,32.04545454545455,52.42311770943797,34.090909090909086,41.30434782608695,2.272727272727273,0.21739130434782608,4.844789356984479,2.1739130434782608,4.545454545454546,3.0,2.1,6.699999999999999,3.0,4.0,0.0293398533007335,0.020496312446393255,0.06616749546551454,0.02904443799012489,0.03889915394340173,16.0,14.1,21.7,15.0,19.0
2116,5,17687.0,17412.9,17746.6,17601.0,17725.0,43.0,38.3,46.8,41.0,45.0,0.43064596895343016,0.3754747922755499,0.4637523145053533,0.40541876792247605,0.44317510340752414,42.0,38.3,46.8,41.0,45.0,42.0,38.3,46.8,41.0,45.0,0.0,0.0,0.8999999999999999,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.51063829787234,4.916559691912709,17.63307493540052,5.263157894736842,8.88888888888889,53.65853658536586,35.208078335373315,55.53191489361702,44.18604651162791,55.319148936170215,35.55555555555556,34.12666996536368,53.395378690629016,34.883720930232556,36.58536585365854,2.3255813953488373,0.2127659574468085,5.2246469833119376,2.127659574468085,4.878048780487805,4.0,2.0,7.6,2.0,4.0,0.039393342525113256,0.019605700709782806,0.0760744488075693,0.019776525264511027,0.03966286564204264,16.0,15.0,20.5,15.0,16.0
2117,5,17492.0,17213.3,17553.6,17387.0,17532.0,43.0,37.5,45.8,42.0,44.0,0.43610547667342797,0.3712655596249189,0.45914502588326467,0.4195385076415942,0.438159729137622,43.0,37.5,45.8,42.0,44.0,43.0,37.5,45.8,42.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.695652173913043,4.826254826254826,17.653276955602536,5.405405405405405,9.090909090909092,54.347826086956516,35.80766813324953,54.740259740259745,41.86046511627907,54.54545454545454,36.36363636363637,34.87577639751552,52.36957888120679,35.714285714285715,37.2093023255814,2.3255813953488373,0.21739130434782608,5.341055341055341,2.1739130434782608,4.761904761904762,4.0,2.0,7.6,2.0,4.0,0.03983270264887472,0.019798435328733332,0.07703515346471793,0.01997802417340925,0.04012841091492777,16.0,15.1,19.6,16.0,16.0
2118,5,17325.0,17061.8,17378.8,17231.0,17368.0,42.0,35.6,45.9,41.0,45.0,0.4306367271608736,0.35535921853941477,0.4629688706667048,0.41364003228410007,0.4558808631344342,42.0,35.6,45.9,41.0,45.0,42.0,35.6,45.9,41.0,45.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.695652173913043,4.961672473867596,15.888888888888886,5.714285714285714,8.88888888888889,51.11111111111111,40.04761904761905,58.33510074231177,40.476190476190474,56.52173913043478,37.77777777777778,32.01484623541887,47.76190476190476,34.78260869565217,40.476190476190474,2.380952380952381,0.22222222222222224,5.630662020905923,2.2222222222222223,4.878048780487805,4.0,2.0,6.699999999999999,2.0,4.0,0.040326645831232986,0.019960339987101807,0.06864778341310379,0.020177562550443905,0.040522743389727486,17.0,13.3,17.0,16.0,17.0
2119,5,17107.0,16862.1,17191.8,17052.0,17172.0,45.0,35.6,45.0,41.0,45.0,0.4570848146267141,0.35984743386846185,0.466191182805993,0.4198668714797747,0.46153846153846156,45.0,35.6,45.0,41.0,45.0,45.0,35.6,45.0,41.0,45.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.88888888888889,4.961672473867596,12.88888888888889,5.714285714285714,8.88888888888889,51.11111111111111,40.44444444444444,58.46070460704607,44.44444444444444,57.77777777777777,37.77777777777778,31.86991869918699,47.71428571428571,33.33333333333333,40.0,2.2222222222222223,0.22222222222222224,5.630662020905923,2.2222222222222223,4.878048780487805,4.0,2.0,5.8,2.0,4.0,0.04062976130015236,0.02021160232155968,0.06010754232285035,0.02048131080389145,0.041025641025641026,17.0,13.2,17.9,15.0,17.0
2120,5,16906.0,16679.7,16986.9,16875.0,16923.0,44.0,34.8,47.7,42.0,45.0,0.4521631898057754,0.3571725540390637,0.5002625761896042,0.4348726444398426,0.46719269102990035,44.0,34.8,47.7,42.0,45.0,44.0,34.8,47.7,42.0,45.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.88888888888889,5.168067226890757,14.03409090909091,8.823529411764707,9.090909090909092,51.11111111111111,41.43382352941176,59.48051948051948,43.75,59.09090909090909,37.77777777777778,31.038961038961038,43.66421568627451,31.818181818181817,39.58333333333333,2.2222222222222223,0.20833333333333331,5.770308123249299,2.083333333333333,4.761904761904762,4.0,2.1,6.699999999999999,3.0,4.0,0.04110574452779776,0.021712745023844175,0.07029455620373035,0.030753459764223473,0.04152823920265781,15.0,13.1,18.8,14.0,17.0
2121,5,16745.0,16489.0,16818.7,16696.0,16771.0,43.0,33.8,43.0,41.0,43.0,0.44759029874050177,0.3503992096580912,0.4576053955510604,0.4291396273812016,0.45201303479449173,43.0,33.8,43.0,41.0,43.0,43.0,33.8,43.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,9.090909090909092,5.087918321043675,13.488372093023255,6.976744186046512,9.30232558139535,51.162790697674424,42.832980972515855,60.27226318774815,46.51162790697674,58.536585365853654,37.2093023255814,29.36471922858763,42.1353065539112,30.23255813953488,39.53488372093023,2.3255813953488373,0.23255813953488375,7.191426459719142,2.3255813953488373,6.0606060606060606,3.0,2.1,5.8,3.0,4.0,0.031535793125197095,0.021946187909102965,0.06170838771920624,0.031059115850502122,0.04163630685958156,14.0,12.1,16.9,13.0,16.0
2122,5,16557.0,16288.1,16620.8,16523.0,16574.0,40.0,35.4,44.6,39.0,41.0,0.4221635883905013,0.3716657153234283,0.4751394741527687,0.4113056317232651,0.4410499139414802,40.0,35.4,44.6,39.0,41.0,40.0,35.4,44.6,39.0,41.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.8,25.0,25.0,8.571428571428571,5.269230769230769,11.86449864498645,7.6923076923076925,8.88888888888889,51.11111111111111,43.44947735191637,62.40384615384615,48.78048780487805,61.53846153846154,36.58536585365854,25.576923076923077,42.34920634920635,30.76923076923077,37.77777777777778,2.4390243902439024,0.22222222222222224,7.321428571428571,2.2222222222222223,5.714285714285714,3.0,2.1,4.9,3.0,4.0,0.03163889474794347,0.02214531530758305,0.0526650480777333,0.03147953830010493,0.04257130693912303,15.0,10.2,16.8,12.0,15.0
2123,5,16366.0,16096.3,16403.1,16333.0,16368.0,40.0,36.3,44.8,39.0,43.0,0.42844901456726653,0.3856242808082758,0.48110125215744626,0.415291236290065,0.4678489827004678,40.0,36.3,44.8,39.0,43.0,40.0,36.3,44.8,39.0,43.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.9,25.0,26.0,8.333333333333332,5.269230769230769,11.354005167958656,7.6923076923076925,8.88888888888889,51.11111111111111,42.38372093023256,63.94230769230769,48.837209302325576,62.5,37.2093023255814,25.32051282051282,43.77777777777778,28.205128205128204,37.77777777777778,2.3255813953488373,0.22222222222222224,7.305555555555555,2.2222222222222223,5.555555555555555,3.0,2.1,4.9,3.0,4.0,0.03194547971462038,0.022466271925705415,0.0532504842859739,0.0318606627017842,0.04289544235924933,16.0,10.1,16.9,11.0,16.0
2124,5,16167.0,15938.0,16226.2,16163.0,16192.0,40.0,35.2,44.9,37.0,44.0,0.43094160741219567,0.37911918263553107,0.4925890431838028,0.3978922464781159,0.4758299989185682,40.0,35.2,44.9,37.0,44.0,40.0,35.2,44.9,37.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,24.1,26.9,25.0,26.0,6.8181818181818175,2.7905405405405403,10.857142857142856,5.405405405405405,8.571428571428571,50.0,40.888888888888886,64.98648648648648,48.888888888888886,64.86486486486487,37.77777777777778,25.472972972972972,45.23376623376623,29.72972972972973,40.909090909090914,2.272727272727273,0.22222222222222224,7.321428571428571,2.2222222222222223,5.714285714285714,3.0,1.1,4.8,2.0,3.0,0.03231713885597329,0.01184695506665611,0.05268941136849939,0.021507688998817078,0.03244295447172056,16.0,10.1,17.9,11.0,17.0
